"","pvalue","ARI","Gene","TruePvalue","Clustering","Thinning","GeneSymbol"
"1266",0.3652131635618,0.256092692388,"ENSG00000170144",3.09866275637538e-121,"Univariate","Marginal","HNRNPA3"
"1267",0.103948949901629,0.125248063258514,"ENSG00000121316",1.26031337306353e-78,"Univariate","Marginal","PLBD1"
"1268",0.148866018959918,0.111136227307191,"ENSG00000077984",6.62638633963602e-52,"Univariate","Marginal","CST7"
"1269",9.23116105257079e-05,0.0205545045848799,"ENSG00000124831",1.16497386886623e-36,"Univariate","Marginal","LRRFIP1"
"1270",0.0950520634485443,0.372414165790798,"ENSG00000118640",7.29783202169451e-165,"Univariate","Marginal","VAMP8"
"1271",0.153607559261434,0.0426676824045814,"ENSG00000157514",6.49658778397826e-56,"Univariate","Marginal","TSC22D3"
"1272",0.781814526280429,0.10906629817326,"ENSG00000221869",1.77044164542746e-71,"Univariate","Marginal","CEBPD"
"1273",0.692789625752337,0.0115773986399937,"ENSG00000179869",5.19252493185092e-90,"Univariate","Marginal","ABCA13"
"1274",0.462597470603132,0.230570978181171,"ENSG00000205581",1.52867921516829e-118,"Univariate","Marginal","HMGN1"
"1275",0.325466808677419,0.180286672572738,"ENSG00000165119",3.89915660645227e-72,"Univariate","Marginal","HNRNPK"
"1276",0.0828683311925509,0.026064504607027,"ENSG00000121966",1.08745160153841e-20,"Univariate","Marginal","CXCR4"
"1277",0.00723457498587978,0.269097828805006,"ENSG00000110077",2.63601046976179e-115,"Univariate","Marginal","MS4A6A"
"1278",0.168114976298685,0.164183035577841,"ENSG00000124575",2.36312123114801e-77,"Univariate","Marginal","H1-3"
"1279",0.293330020775991,0.206781952761536,"ENSG00000131018",1.13593118785867e-156,"Univariate","Marginal","SYNE1"
"1280",0.536451219923705,0.211965788033482,"ENSG00000111669",1.1196185037377e-137,"Univariate","Marginal","TPI1"
"1281",0.114085035819851,0.22223201469729,"ENSG00000159339",8.47960218024466e-137,"Univariate","Marginal","PADI4"
"1282",0.356190515581191,0.225781484859748,"ENSG00000112081",3.25371118430547e-125,"Univariate","Marginal","SRSF3"
"1283",0.507555341762569,0.045954990920356,"ENSG00000120738",2.01828230044027e-25,"Univariate","Marginal","EGR1"
"1284",1.92816497577756e-07,0.00924663136304063,"ENSG00000114353",1.48054240987147e-31,"Univariate","Marginal","GNAI2"
"1285",0.0436251987433225,0.18270270229659,"ENSG00000135821",5.8570233726094e-85,"Univariate","Marginal","GLUL"
"1286",0.060647341310407,0.257505542012292,"ENSG00000240972",6.02396015169617e-165,"Univariate","Marginal","MIF"
"1287",0.149217686780686,0.282581839049595,"ENSG00000101347",8.70919388995338e-148,"Univariate","Marginal","SAMHD1"
"1288",0.201755641993784,0.251999706642269,"ENSG00000105472",5.47030216759743e-160,"Univariate","Marginal","CLEC11A"
"1289",0.643067568272932,0.269711406782018,"ENSG00000106153",2.42529164796233e-130,"Univariate","Marginal","CHCHD2"
"1290",0.442043444843729,0.129107563068748,"ENSG00000067560",7.60520864899717e-67,"Univariate","Marginal","RHOA"
"1291",0.58820401610798,0.249193062890693,"ENSG00000127184",6.44110482468237e-125,"Univariate","Marginal","COX7C"
"1292",0.695132776398996,0.000486387932602016,"ENSG00000171223",0.126572539432097,"Univariate","Marginal","JUNB"
"1293",0.424509860217705,0.165177042773468,"ENSG00000124469",1.07317190914357e-138,"Univariate","Marginal","CEACAM8"
"1294",0.00285812967901356,-6.34223681173226e-05,"ENSG00000030582",1.04930534535888e-07,"Univariate","Marginal","GRN"
"1295",0.566386445658428,0.0960293836763326,"ENSG00000184357",7.44697659866934e-66,"Univariate","Marginal","H1-5"
"1296",1.32883224951922e-08,0.0100991509272255,"ENSG00000206172",1.16271228432762e-06,"Univariate","Marginal","HBA1"
"1297",0.298381190132185,0.112574667773158,"ENSG00000121691",2.45284179638779e-54,"Univariate","Marginal","CAT"
"1298",0.00667168052957105,0.333593091600509,"ENSG00000185624",1.03970396299668e-139,"Univariate","Marginal","P4HB"
"1299",0.00179783993983506,0.311759926485416,"ENSG00000167004",1.49121281189984e-145,"Univariate","Marginal","PDIA3"
"1300",0.708808802373676,0.149958170768002,"ENSG00000113810",1.45363637277831e-91,"Univariate","Marginal","SMC4"
"1301",0.31436903224386,0.0131628568793816,"ENSG00000111229",7.66045073531378e-36,"Univariate","Marginal","ARPC3"
"1302",0.21967716642516,0.0195558429656447,"ENSG00000265972",8.5660878923478e-13,"Univariate","Marginal","TXNIP"
"1303",0.84566089573829,0.172394425978096,"ENSG00000169045",9.36688645687721e-79,"Univariate","Marginal","HNRNPH1"
"1304",0.314858246552292,0.247370439993488,"ENSG00000120802",5.42771097805597e-153,"Univariate","Marginal","TMPO"
"1305",0.00106220626191634,0.0213254973754892,"ENSG00000162511",1.12733699560399e-47,"Univariate","Marginal","LAPTM5"
"1306",0.0354906931506136,0.000153887982486583,"ENSG00000164924",0.000632941942554766,"Univariate","Marginal","YWHAZ"
"1307",0.0716735791777867,0.225527432451183,"ENSG00000138668",7.08991128558657e-116,"Univariate","Marginal","HNRNPD"
"1308",0.00200918979245712,0.021045818121852,"ENSG00000135404",1.14298996168937e-36,"Univariate","Marginal","CD63"
"1309",0.088066421643141,0.26336003485673,"ENSG00000156467",1.14192587162689e-128,"Univariate","Marginal","UQCRB"
"1310",0.454978997006763,0.221231463536365,"ENSG00000145741",1.71202978338714e-123,"Univariate","Marginal","BTF3"
"1311",0.0439555727153393,0.0270251721559502,"ENSG00000143669",1.69903053797938e-27,"Univariate","Marginal","LYST"
"1312",0.0802430601744352,0.050544449325761,"ENSG00000128016",3.81413372646495e-33,"Univariate","Marginal","ZFP36"
"1313",0.611825399860239,0.331937803822672,"ENSG00000241343",9.98192436445234e-167,"Univariate","Marginal","RPL36A"
"1314",0.978807259796096,0.149687078066158,"ENSG00000118503",8.14589201320689e-68,"Univariate","Marginal","TNFAIP3"
"1315",0.420825000531514,0.186861219304519,"ENSG00000116560",1.31526989210266e-89,"Univariate","Marginal","SFPQ"
"1316",0.47887953491949,0.028303940313579,"ENSG00000101608",4.46918763492447e-10,"Univariate","Marginal","MYL12A"
"1317",0.00527488726909006,0.046686616943771,"ENSG00000102144",6.02310908888725e-48,"Univariate","Marginal","PGK1"
"1318",0.000346862584871909,0.000993278886499158,"ENSG00000133639",3.57452587716492e-08,"Univariate","Marginal","BTG1"
"1319",0.000159904524870609,0.0619634621511126,"ENSG00000164754",1.96361968845596e-40,"Univariate","Marginal","RAD21"
"1320",0.204235463722643,0.258597342951145,"ENSG00000084234",1.47775568045247e-111,"Univariate","Marginal","APLP2"
"1321",0.669483010143305,0.282808137722229,"ENSG00000143870",2.20915206833244e-164,"Univariate","Marginal","PDIA6"
"1322",0.952069291594308,0.0835813861629101,"ENSG00000223865",2.7483071777891e-77,"Univariate","Marginal","HLA-DPB1"
"1323",0.117886516017535,0.190594780285446,"ENSG00000232112",1.38055647198679e-116,"Univariate","Marginal","TMA7"
"1324",0.00282246216521371,0.0356236971297068,"ENSG00000197746",3.42556080838581e-27,"Univariate","Marginal","PSAP"
"1325",0.00259027583953484,0.0344167417190953,"ENSG00000118816",2.80156080437066e-49,"Univariate","Marginal","CCNI"
"1326",0.196069662689034,0.0495694116080041,"ENSG00000231389",5.15498085152958e-78,"Univariate","Marginal","HLA-DPA1"
"1327",0.400855967551734,0.119795178667032,"ENSG00000170571",1.37940898575439e-41,"Univariate","Marginal","EMB"
"1328",0.900716990859226,0.262377629656637,"ENSG00000167283",6.72910342689878e-119,"Univariate","Marginal","ATP5MG"
"1329",0.736955923228758,0.00719730728637263,"ENSG00000090376",0.933460483587249,"Univariate","Marginal","IRAK3"
"1330",0.235161024703931,0.214050626654602,"ENSG00000182718",2.90303843344325e-131,"Univariate","Marginal","ANXA2"
"1331",0.609241451792244,0.147246249565109,"ENSG00000101182",8.49492938847827e-97,"Univariate","Marginal","PSMA7"
"1332",0.142888876400024,0.145645312691403,"ENSG00000143401",1.03693318099149e-76,"Univariate","Marginal","ANP32E"
"1333",0.944505350521597,0.199925930894893,"ENSG00000122565",2.35061943559092e-96,"Univariate","Marginal","CBX3"
"1334",0.810002995807728,0.209867201010037,"ENSG00000197766",1.31050902932718e-119,"Univariate","Marginal","CFD"
"1335",0.700338287965989,0.212444915576378,"ENSG00000129534",1.06645547212909e-94,"Univariate","Marginal","MIS18BP1"
"1336",0.276588672939914,0.218537541456383,"ENSG00000115355",8.09936617346817e-157,"Univariate","Marginal","CCDC88A"
"1337",0.640451371103037,0.0422846890859408,"ENSG00000048740",1.58279282407046e-34,"Univariate","Marginal","CELF2"
"1338",0.258983095796237,0.250464633635985,"ENSG00000197451",9.18613124535513e-137,"Univariate","Marginal","HNRNPAB"
"1339",0.941870165603994,0.00563239165092064,"ENSG00000115091",0.279667012813681,"Univariate","Marginal","ACTR3"
"1340",0.635787414719552,0.271736854897154,"ENSG00000245910",5.70109245923607e-128,"Univariate","Marginal",NA
"1341",0.15563559300753,0.144632203299014,"ENSG00000169564",6.04719111953751e-80,"Univariate","Marginal","PCBP1"
"1342",0.175747964952551,0.261733806640139,"ENSG00000128951",4.08520292271799e-128,"Univariate","Marginal","DUT"
"1343",0.000307693418433736,6.80702426805491e-06,"ENSG00000160255",3.85868159553977e-17,"Univariate","Marginal","ITGB2"
"1344",0.906176226835719,0.0423595890392673,"ENSG00000082074",5.45930099840017e-31,"Univariate","Marginal","FYB1"
"1345",0.00384223415899543,0.0205125997311374,"ENSG00000147065",4.02170409377416e-29,"Univariate","Marginal","MSN"
"1346",0.205593508132766,0.277293728578131,"ENSG00000173660",1.71540971504606e-143,"Univariate","Marginal","UQCRH"
"1347",0.119180684015103,0.123621783038297,"ENSG00000204388",2.70568660856931e-70,"Univariate","Marginal","HSPA1B"
"1348",0.921565548072423,0.145939610522141,"ENSG00000140319",4.30220091521775e-88,"Univariate","Marginal","SRP14"
"1349",0.800889622660982,0.135209959585601,"ENSG00000062716",1.02703269962975e-58,"Univariate","Marginal","VMP1"
"1350",0.83818804006836,0.0784990135663576,"ENSG00000011198",1.67417347151225e-62,"Univariate","Marginal","ABHD5"
"1351",0.104251277923898,0.239384447989629,"ENSG00000123349",4.94415201073736e-133,"Univariate","Marginal","PFDN5"
"1352",0.522305309779233,0.00623590146421235,"ENSG00000171051",7.73612358652303e-33,"Univariate","Marginal","FPR1"
"1353",0.869936771889351,0.0342278651435812,"ENSG00000143815",4.35924229673823e-07,"Univariate","Marginal","LBR"
"1354",0.00599061861077482,0.255674390453389,"ENSG00000075415",4.2742813960238e-124,"Univariate","Marginal","SLC25A3"
"1355",3.47064038584263e-10,0.0243214031736565,"ENSG00000159140",8.08074820827001e-58,"Univariate","Marginal","SON"
"1356",0.0495022148006693,0.252298841149451,"ENSG00000105968",1.60539489002568e-117,"Univariate","Marginal","H2AZ2"
"1357",0.128763230945776,0.283685160972255,"ENSG00000005022",9.69114627522051e-153,"Univariate","Marginal","SLC25A5"
"1358",0.37581686612669,0.30831957839223,"ENSG00000152234",9.86901727777706e-138,"Univariate","Marginal","ATP5F1A"
"1359",0.163101302145828,0.243144410036924,"ENSG00000099783",2.99779426903858e-113,"Univariate","Marginal","HNRNPM"
"1360",0.869602105419305,0.225874468899135,"ENSG00000118520",2.52713910159884e-174,"Univariate","Marginal","ARG1"
"1361",0.285683071899241,0.303068513183981,"ENSG00000169567",1.69018152388346e-148,"Univariate","Marginal","HINT1"
"1362",0.049500470119709,0.251038242656501,"ENSG00000253729",1.98776646039704e-142,"Univariate","Marginal","PRKDC"
"1363",0.950381089683672,0.210947224066364,"ENSG00000164733",5.57341898859772e-125,"Univariate","Marginal","CTSB"
"1364",0.959729000388874,0.171259346856297,"ENSG00000196924",3.85573986451187e-93,"Univariate","Marginal","FLNA"
"1365",6.47894516714061e-05,0.0276783739679592,"ENSG00000107372",5.24781999351558e-39,"Univariate","Marginal","ZFAND5"
"1366",0.000847613210866251,0.047899465768476,"ENSG00000134333",4.42632264746636e-37,"Univariate","Marginal","LDHA"
"1367",0.0167284428040834,0.12998663239689,"ENSG00000170540",2.50792058795451e-69,"Univariate","Marginal","ARL6IP1"
"1368",0.515992679330322,0.324667145273007,"ENSG00000170515",8.55583971539e-161,"Univariate","Marginal","PA2G4"
"1369",0.2457989078572,0.066412311257482,"ENSG00000204525",1.02330319594809e-33,"Univariate","Marginal","HLA-C"
"1370",0.378224455312193,0.0210625071313837,"ENSG00000054654",3.8609114826692e-98,"Univariate","Marginal","SYNE2"
"1371",0.368628354961519,0.3195426501247,"ENSG00000158710",2.08219292112123e-149,"Univariate","Marginal","TAGLN2"
"1372",0.564073319228029,0.212427958291332,"ENSG00000163453",2.30492856098078e-164,"Univariate","Marginal","IGFBP7"
"1373",0.153605429700143,0.186738686020827,"ENSG00000148175",2.03490617626843e-132,"Univariate","Marginal","STOM"
"1374",0.332209581211678,0.308121413895903,"ENSG00000176340",1.48158926906612e-136,"Univariate","Marginal","COX8A"
"1375",0.703905868709789,0.248148134185638,"ENSG00000170315",7.65314422927697e-135,"Univariate","Marginal","UBB"
"1376",0.677489137787223,0.27015702535123,"ENSG00000111716",1.23389742327282e-174,"Univariate","Marginal","LDHB"
"1377",0.0858757187239601,-0.00118876498859957,"ENSG00000177156",2.02022641608192e-16,"Univariate","Marginal","TALDO1"
"1378",0.0840252245473433,0.110978286354341,"ENSG00000085719",1.11669558880454e-103,"Univariate","Marginal","CPNE3"
"1379",0.133229933153574,0.08587322789553,"ENSG00000138778",2.50044289881591e-45,"Univariate","Marginal","CENPE"
"1380",0.00770208212865707,0.341350322505252,"ENSG00000180879",5.52800580405877e-155,"Univariate","Marginal","SSR4"
"1381",0.033151250592199,-0.00888408576049499,"ENSG00000111913",6.38024812571212e-10,"Univariate","Marginal","RIPOR2"
"1382",0.241056630232009,0.0102551624423991,"ENSG00000215301",6.32638892360719e-07,"Univariate","Marginal","DDX3X"
"1383",0.909317821278974,0.00195417295706068,"ENSG00000070831",5.32887894678301e-05,"Univariate","Marginal","CDC42"
"1384",0.136005696142091,0.339835310275077,"ENSG00000169020",5.54480233739029e-151,"Univariate","Marginal","ATP5ME"
"1385",4.53940192141279e-06,0.0244968941381953,"ENSG00000110321",1.13197192904652e-40,"Univariate","Marginal","EIF4G2"
"1386",0.233268687215483,0.0621419139024944,"ENSG00000139644",2.56943699629495e-41,"Univariate","Marginal","TMBIM6"
"1387",0.140457750014929,0.11574015191571,"ENSG00000148154",1.42021628028125e-138,"Univariate","Marginal","UGCG"
"1388",0.800323715241515,0.115140396574944,"ENSG00000185198",2.26869038706483e-85,"Univariate","Marginal","PRSS57"
"1389",0.89710703218249,-0.000800879792794282,"ENSG00000011600",0.445097122429029,"Univariate","Marginal","TYROBP"
"1390",0.606287545509475,0.0901995541516418,"ENSG00000184260",1.61072155058877e-28,"Univariate","Marginal","H2AC20"
"1391",0.390082843096193,0.269855513035277,"ENSG00000110955",1.16806083283112e-130,"Univariate","Marginal","ATP5F1B"
"1392",0.732934480182027,0.205695400169972,"ENSG00000115875",3.91655960532822e-125,"Univariate","Marginal","SRSF7"
"1393",0.0138495083089255,0.304849358139047,"ENSG00000132341",5.78818024178084e-159,"Univariate","Marginal","RAN"
"1394",0.135921445819959,0.193207111933977,"ENSG00000104529",1.81657763060543e-112,"Univariate","Marginal","EEF1D"
"1395",0.527086966111892,0.112635216811614,"ENSG00000088325",1.58013510352774e-73,"Univariate","Marginal","TPX2"
"1396",0.89503511865569,0.245308289879179,"ENSG00000126267",1.07544994906577e-126,"Univariate","Marginal","COX6B1"
"1397",0.225205792875365,0.0232334620412839,"ENSG00000103187",3.18778167737711e-29,"Univariate","Marginal","COTL1"
"1398",0.0682314285544709,0.0137414980712969,"ENSG00000100345",0.000109938612099057,"Univariate","Marginal","MYH9"
"1399",0.000542299155811769,0.350420030292158,"ENSG00000164919",7.9984587328761e-145,"Univariate","Marginal","COX6C"
"1400",0.213416052578561,0.0069704038809192,"ENSG00000204592",1.37990954833518e-07,"Univariate","Marginal","HLA-E"
"1401",0.00312851985979194,0.0119605237385718,"ENSG00000130429",3.88162048308748e-40,"Univariate","Marginal","ARPC1B"
"1402",0.992634077461237,0.17779830404974,"ENSG00000167978",2.43812705838286e-99,"Univariate","Marginal","SRRM2"
"1403",0.408058007844968,0.11515724404924,"ENSG00000131051",7.85177633572434e-60,"Univariate","Marginal","RBM39"
"1404",0.275018216643977,0.170723685973063,"ENSG00000005810",4.53818261629552e-77,"Univariate","Marginal","MYCBP2"
"1405",0.000462292719157022,0.0967112934970795,"ENSG00000063046",1.43076370313446e-69,"Univariate","Marginal","EIF4B"
"1406",0.158893517679091,0.311858610619894,"ENSG00000154518",2.57451775985886e-143,"Univariate","Marginal","ATP5MC3"
"1407",0.0494405290795626,0.109281259241924,"ENSG00000156411",1.21561932129145e-80,"Univariate","Marginal","ATP5MJ"
"1408",0.918659737476839,0.128419218750459,"ENSG00000117523",3.38913775571771e-54,"Univariate","Marginal","PRRC2C"
"1409",0.877535968266106,0.252222363828127,"ENSG00000135940",2.81282809000776e-111,"Univariate","Marginal","COX5B"
"1410",0.539063894126791,0.0185757095009376,"ENSG00000198604",4.04974768966759e-11,"Univariate","Marginal","BAZ1A"
"1411",0.064986920807499,0.0374152807184547,"ENSG00000146278",5.53068282387597e-24,"Univariate","Marginal","PNRC1"
"1412",0.588368197526624,0.0733240973650887,"ENSG00000177575",1.19872966925223e-45,"Univariate","Marginal","CD163"
"1413",0.0827932447972505,0.00360361332118508,"ENSG00000067900",1.78734673028068e-06,"Univariate","Marginal","ROCK1"
"1414",0.0160869299159282,0.00320441174232859,"ENSG00000079246",2.47554107147997e-23,"Univariate","Marginal","XRCC5"
"1415",0.163450750733505,0.0029205012174367,"ENSG00000102879",0.647143691228852,"Univariate","Marginal","CORO1A"
"1416",0.0736118464901672,0.341261195566761,"ENSG00000152082",9.50596505463645e-161,"Univariate","Marginal","MZT2B"
"1417",0.118283739179892,0.0134596746945911,"ENSG00000185862",3.02917245167537e-07,"Univariate","Marginal","EVI2B"
"1418",0.0284302142375596,0.00117985267972118,"ENSG00000100201",2.5401731576148e-14,"Univariate","Marginal","DDX17"
"1419",0.210299797139322,0.0379900748343195,"ENSG00000168264",1.08604706847568e-34,"Univariate","Marginal","IRF2BP2"
"1420",0.469810861214904,0.0841019044056645,"ENSG00000178695",5.01695639115411e-23,"Univariate","Marginal","KCTD12"
"1421",0.432227493470903,0.177876303440781,"ENSG00000102317",3.87689604966444e-107,"Univariate","Marginal","RBM3"
